match_id,source_event_id,event_type,period,minute,normalized_x,normalized_y,normalized_end_x,normalized_end_y,outcome,touch_proxy,forward,progressive,final_third_entry,penalty_area_entry
statsbomb:match:3895052,c7d7a1e8-0f1a-4674-8818-e29ff292795b,RECEIPT,1,1,81.66666666666667,57.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,97d8e43c-7f14-4447-ae06-290765162250,PASS,1,1,82.5,57.125,82.66666666666667,65.625,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,c9f142b4-0f18-423c-9272-741f44713316,RECEIPT,1,1,82.83333333333334,57.62500000000001,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,be1bdcf2-142d-411b-ba28-d6c2499bbd28,CARRY,1,1,82.83333333333334,57.62500000000001,82.33333333333334,57.62500000000001,,True,False,False,False,False
statsbomb:match:3895052,b45e1a89-6f3c-4d8f-ad6c-9deb82845628,OTHER,1,1,82.33333333333334,57.62500000000001,,,,False,False,False,False,False
statsbomb:match:3895052,db789b2b-870f-4716-b452-e54958307050,PRESSURE,1,1,84.16666666666667,53.37500000000001,,,,False,False,False,False,False
statsbomb:match:3895052,0e89f84c-3893-44a1-8e90-35ad8cd4e274,RECEIPT,1,3,88.5,85.50000000000001,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,1dcf02eb-a16c-4fdd-807b-6578767dcde6,CARRY,1,3,88.5,85.50000000000001,88.33333333333333,81.25,,True,False,False,False,False
statsbomb:match:3895052,0d6fb29c-0f27-4915-adc6-b147b114a211,DRIBBLE,1,3,88.33333333333333,81.25,,,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895052,780261b4-a187-46bb-8369-6c70391fa578,RECEIPT,1,3,73.33333333333333,73.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,5583139b-aaef-4d91-bbb9-08100da01eed,PASS,1,3,71.66666666666667,73.5,55.58333333333334,45.375,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,cff9e25c-04ef-48fa-aa6c-7d6793b46550,RECEIPT,1,4,46.666666666666664,67.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,9cb7e597-9ad0-4bce-86f1-4882ed215819,CARRY,1,4,46.666666666666664,67.75,66.08333333333333,64.875,,True,True,True,False,False
statsbomb:match:3895052,21dede0b-3592-49ea-a9d5-89ac71b1b282,PASS,1,4,66.08333333333333,64.875,91.25,68.25,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,9b1b6a91-9074-4e6b-afbe-bb2972ea26e6,RECEIPT,1,6,43.833333333333336,16.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,5eb7c87e-b040-4122-89a4-8e5c755f3000,PASS,1,6,43.5,16.75,36.5,31.25,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,3eb22506-89d4-4230-96f4-0cc90241b0ef,RECEIPT,1,6,69.75,75.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,9d569410-c32d-4ef8-abb5-bf329a7549ee,CARRY,1,6,69.75,75.5,74.66666666666666,66.125,,True,True,False,False,False
statsbomb:match:3895052,8822e06a-c5f5-4306-aef8-2fef2318b77e,OTHER,1,6,74.66666666666666,66.125,,,,False,False,False,False,False
statsbomb:match:3895052,684356a4-b723-4b58-9a34-9fcd62d92c50,RECEIPT,1,11,66.91666666666667,16.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,c06e3e7e-881b-4ccd-bedd-56e125f1f4fb,CARRY,1,11,66.91666666666667,16.75,69.91666666666667,12.250000000000002,,True,True,False,False,False
statsbomb:match:3895052,8d77cddc-d99c-4f34-9068-03197010d591,PASS,1,11,69.91666666666667,12.250000000000002,76.33333333333333,4.875,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,ab4074b9-1d38-492d-a17d-2a9fc0906252,RECEIPT,1,11,81.66666666666667,13.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,8d8019c8-e65f-400b-bd46-7a4024827d1e,CARRY,1,11,81.66666666666667,13.5,86.5,17.0,,True,True,False,False,False
statsbomb:match:3895052,d3a4c5c4-9b6f-4895-a7dc-0091c91cc5a5,DRIBBLE,1,11,86.5,17.0,,,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895052,ef02bc57-dee7-430a-b057-4bdb9093859a,RECEIPT,1,13,65.08333333333333,56.62499999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,a30e0fda-5472-41df-b264-cd227dc8bf05,CARRY,1,13,65.08333333333333,56.62499999999999,68.08333333333334,60.875,,True,True,False,True,False
statsbomb:match:3895052,91d72ea5-b46c-4e19-befb-2a3aec7b0aa4,PASS,1,13,68.08333333333334,60.875,72.00000000000001,65.625,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,2cc5edb0-6298-4b88-ae05-b734c405652a,RECEIPT,1,13,83.33333333333334,65.625,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,2c669666-c17e-4f48-a2d1-918bfe62dd83,PRESSURE,1,13,81.33333333333333,62.87499999999999,,,,False,False,False,False,False
statsbomb:match:3895052,03a5ef73-f2e2-429d-95c7-e8f82d9928c4,RECEIPT,1,13,76.0,50.37499999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,eab5acb6-49c6-4a56-9751-33c6f04a7c4e,PASS,1,13,75.66666666666666,49.375,72.00000000000001,60.375,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,7bde4d48-627c-4881-98e9-9413b681ff9e,PRESSURE,1,15,33.166666666666664,12.75,,,,False,False,False,False,False
statsbomb:match:3895052,43746fd5-86d9-46e2-8c33-f1d41a6a998c,OTHER,1,15,25.5,18.375,,,,False,False,False,False,False
statsbomb:match:3895052,2c8a5a9e-19ea-4988-a379-0dcbb80bdb92,PRESSURE,1,15,34.08333333333333,25.624999999999996,,,,False,False,False,False,False
statsbomb:match:3895052,cef516d2-c957-4a05-9c3d-ffc86d0b338e,RECEIPT,1,19,36.00000000000001,2.6250000000000004,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,d15734fd-9961-466b-b941-7a0c7f46c04d,PASS,1,19,34.0,3.6249999999999996,32.166666666666664,12.75,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,416dd38b-75fa-4814-bf87-1b0ad6f96427,RECEIPT,1,19,42.5,4.124999999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,246eed4e-022f-4b49-b276-e0242c7ca7b1,CARRY,1,19,42.5,4.124999999999999,43.333333333333336,3.375,,True,True,False,False,False
statsbomb:match:3895052,0448b3c1-2700-4542-99f1-7152ecdbc504,PASS,1,19,43.333333333333336,3.375,36.333333333333336,9.25,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,dd8e9e72-c61f-4e16-87f5-5c34ab14e46c,RECEIPT,1,19,52.75,48.62499999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,08891484-04f5-4899-91e1-e6daa8bf82be,PASS,1,19,52.583333333333336,49.375,51.33333333333333,77.75000000000001,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,b00e8eda-de91-4b56-b79b-d5668a13e653,RECEIPT,1,19,53.25,77.75000000000001,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,e4d5559d-de7a-4a61-a17e-6e16403da098,CARRY,1,19,53.25,77.75000000000001,53.083333333333336,82.25,,True,False,False,False,False
statsbomb:match:3895052,bfeab4db-fe73-44d7-bc3e-de14e52997cc,PASS,1,19,53.083333333333336,82.25,46.5,77.75000000000001,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,b00a613e-ba9d-4fd4-b669-922a07b8a1cd,PRESSURE,1,19,59.24999999999999,73.75,,,,False,False,False,False,False
statsbomb:match:3895052,5af2f2ed-34c3-474d-ae1b-09b2b7929f66,RECEIPT,1,19,59.583333333333336,73.0,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,49d35588-864c-431e-9579-9e4f7a50e50a,RECEIPT,1,22,57.58333333333333,3.6249999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,a9004986-d9db-4bf8-a432-5974e88c60a6,CARRY,1,22,57.58333333333333,3.6249999999999996,58.416666666666664,4.625,,True,True,False,False,False
statsbomb:match:3895052,a8d4ce47-e479-44ba-9555-242d9439eb72,PASS,1,22,58.416666666666664,4.625,63.916666666666664,19.25,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,a6df8313-de63-4937-ae01-cea74328796d,RECEIPT,1,22,61.416666666666664,8.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,317a3cb7-1fed-4c7b-adbc-e1b97736ebb5,CARRY,1,22,61.416666666666664,8.125,64.91666666666667,12.0,,True,True,False,False,False
statsbomb:match:3895052,068f5f69-aa89-44f5-a052-4bf841cbfce9,PASS,1,22,64.91666666666667,12.0,54.75,32.99999999999999,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,1a8f87e7-8cb4-4bbe-9469-198f1ae744ef,PRESSURE,1,26,63.916666666666664,27.0,,,,False,False,False,False,False
statsbomb:match:3895052,603f9d91-a12c-40cc-90b7-c842839a4d21,RECEIPT,1,30,76.83333333333333,4.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,ebe1cb12-5678-448f-92d8-ac0d281e8602,CARRY,1,30,76.83333333333333,4.875,76.83333333333333,4.875,,True,False,False,False,False
statsbomb:match:3895052,1ed9a960-6db8-4ead-8af3-bcfd10109167,PASS,1,30,76.83333333333333,4.875,67.91666666666667,14.250000000000002,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,b2f14e54-c27a-4e98-8d0f-6b5b37f7836e,PRESSURE,1,32,55.75,9.75,,,,False,False,False,False,False
statsbomb:match:3895052,8b48efcf-fe73-4768-9b10-51bcc4ef59ab,RECEIPT,1,33,83.0,65.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,5b5f395d-725e-4048-8e4c-1b4c4d197fb3,PASS,1,33,83.0,65.625,89.5,69.5,COMPLETE,True,True,False,False,True
statsbomb:match:3895052,2524edcb-1597-47db-b04c-c861416f545f,PRESSURE,1,35,68.41666666666666,49.375,,,,False,False,False,False,False
statsbomb:match:3895052,4fa10f22-eace-4409-845b-ea5fd265621f,RECEIPT,1,35,32.33333333333333,15.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,c35ac673-dbbb-4703-99b3-3bd170d9ff3b,PASS,1,35,32.83333333333333,13.999999999999998,29.250000000000004,21.000000000000004,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,5a19f7d2-4a77-4e89-a1d4-0ba060be4562,RECEIPT,1,35,35.333333333333336,20.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,e138306e-b32b-45eb-96f5-956a46a500dc,CARRY,1,35,35.333333333333336,20.5,35.16666666666667,21.749999999999996,,True,False,False,False,False
statsbomb:match:3895052,cae70660-56ba-4250-8fce-1eb19414440c,PASS,1,35,35.16666666666667,21.749999999999996,41.5,58.12500000000001,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,61f88e64-3713-4eaa-a617-c7077331a791,RECEIPT,1,37,36.00000000000001,27.749999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,565abdea-61b4-47d6-8896-03bb304a5970,CARRY,1,37,36.00000000000001,27.749999999999996,37.16666666666667,28.999999999999996,,True,True,False,False,False
statsbomb:match:3895052,b876a116-ca94-4529-b6c9-4437fedd41c6,PASS,1,37,37.16666666666667,28.999999999999996,46.166666666666664,44.125,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,25827bc2-af61-4a70-bcb2-3c57ad870f76,RECEIPT,1,37,61.916666666666664,30.0,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,5460aabe-1616-4acc-91ad-fddc29d3d535,RECEIPT,1,40,39.166666666666664,31.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,bce81514-b2ac-4c66-8934-f8335775b3f7,CARRY,1,40,39.166666666666664,31.5,43.166666666666664,31.25,,True,True,False,False,False
statsbomb:match:3895052,e4b2d187-7945-432b-95d6-544a4a994d24,PASS,1,40,43.166666666666664,31.25,44.666666666666664,48.875,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,680d6a86-798d-46f0-9895-01fe051c05f0,RECEIPT,1,42,90.41666666666667,10.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,3845df1d-52a7-4f59-9cb0-ce7d31f83a3d,PASS,1,42,90.41666666666667,12.0,91.25,4.124999999999999,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,94dddbcc-7db1-4c23-9f3b-6431767896ad,RECEIPT,1,42,86.33333333333333,9.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,a0185bf9-8e84-4d05-8d44-a0ac2dd7003d,PASS,1,42,87.0,11.000000000000002,89.66666666666666,6.125000000000001,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,7a290830-0d00-46ad-a693-523b07893c33,PRESSURE,1,42,87.5,9.5,,,,False,False,False,False,False
statsbomb:match:3895052,18c85ee0-d572-4d08-85f8-5cd2d713c5fc,PRESSURE,1,42,77.16666666666666,9.25,,,,False,False,False,False,False
statsbomb:match:3895052,fda4da8d-f9d0-4eae-9bfe-99980123f443,RECEIPT,1,44,54.083333333333336,52.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,b546372b-0dc2-49c3-abce-eb5318c684f9,PASS,1,44,53.083333333333336,53.87500000000001,52.75,84.74999999999999,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,2a055a72-92ab-4a05-a21b-49b536526933,RECEIPT,1,44,66.41666666666667,66.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,b6e0d670-ac34-43cd-a6c3-bcbf588638c6,PASS,1,44,65.08333333333333,66.25,69.91666666666667,83.375,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,7ba9c92f-83e1-4ed3-8077-9e9589214307,RECEIPT,1,45,72.16666666666666,86.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,9366ff68-c362-439a-874b-90848bfe671c,CARRY,1,45,72.16666666666666,86.75,77.66666666666667,86.99999999999999,,True,True,False,False,False
statsbomb:match:3895052,02c6fb8a-10dd-4c00-9364-2875a9c7fae2,PASS,1,45,77.66666666666667,86.99999999999999,90.08333333333333,55.625,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,7085f04e-49cd-4733-ac95-4231b2a1aab0,RECEIPT,1,47,69.41666666666666,80.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,1f53c740-4189-4486-ade0-2fd49e666700,PASS,1,47,75.83333333333333,90.75,81.33333333333333,24.500000000000004,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,3e438000-8761-4561-8c60-731efeb70567,RECEIPT,2,45,37.0,84.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,22f03cef-f5c0-41f0-989a-385a81e3eaf7,PASS,2,45,36.666666666666664,83.87499999999999,40.5,67.125,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,b959da14-56ea-4935-b4a5-0506624d57c6,RECEIPT,2,46,75.16666666666667,8.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,1b0fc31b-f90b-46c8-89c6-d0038cd57e65,CARRY,2,46,75.16666666666667,8.125,77.5,6.375,,True,True,False,False,False
statsbomb:match:3895052,889a51e3-7f71-4188-88e8-5b6fcb516a89,OTHER,2,46,77.5,6.375,,,,False,False,False,False,False
statsbomb:match:3895052,672b7785-acfe-49af-bd5b-87d72f663a37,RECEIPT,2,46,78.66666666666667,15.125,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,3f4d28cd-83e7-4d78-bac2-4b8c086b7fea,OTHER,2,46,71.16666666666667,14.125000000000002,,,,False,False,False,False,False
statsbomb:match:3895052,e6c2bd63-347d-4999-9561-d113b3ff56d6,RECEIPT,2,47,48.00000000000001,14.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,131c01d3-b13a-402c-bcc1-00cda7630391,CARRY,2,47,48.00000000000001,14.875,53.91666666666667,23.125,,True,True,False,False,False
statsbomb:match:3895052,bd428e43-18f2-4ef7-a686-ab0eb299b4f7,PASS,2,47,53.91666666666667,23.125,63.74999999999999,11.875,COMPLETE,True,True,False,False,False
statsbomb:match:3895052,b824274f-6ca8-420e-8547-e685a400ef19,RECEIPT,2,47,92.16666666666666,43.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,5df16513-d372-4a46-9661-09c10341a40b,SHOT,2,47,92.16666666666666,43.75,98.33333333333333,45.75,SAVED,True,False,False,False,False
statsbomb:match:3895052,d2a497b5-988c-4110-a11a-f6cbff4b0d23,PRESSURE,2,48,31.0,15.125,,,,False,False,False,False,False
statsbomb:match:3895052,aaa4c4a3-0e39-4f93-a573-ca3314d2308d,RECEIPT,2,50,37.0,33.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,0900b671-a270-44d5-9214-e165c27358d9,CARRY,2,50,37.0,33.5,63.25000000000001,25.125000000000004,,True,True,True,False,False
statsbomb:match:3895052,1d2d2f21-8213-46fb-83d6-0d4bd3bab052,PASS,2,51,63.25000000000001,25.125000000000004,70.83333333333334,15.625,COMPLETE,True,True,False,True,False
statsbomb:match:3895052,1b1632ed-38e5-4838-a418-f5a97a931c1b,RECEIPT,2,51,88.75,40.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,19e9e8f1-9ec8-4f71-bf4f-d89aa7cfb7e2,CARRY,2,51,88.75,40.25,88.25,38.5,,True,False,False,False,False
statsbomb:match:3895052,2fa316cb-8ee0-40c1-ae62-426cca14dc80,OTHER,2,51,88.25,38.5,,,,False,False,False,False,False
statsbomb:match:3895052,c6bc65c4-7938-4b8c-8750-75534d30f6e5,PRESSURE,2,54,56.08333333333333,32.875,,,,False,False,False,False,False
statsbomb:match:3895052,c7fdcb3c-9aab-4f42-98ce-fd73123b6457,PRESSURE,2,54,47.0,10.125,,,,False,False,False,False,False
statsbomb:match:3895052,05fa7e00-1c6c-4a69-90ac-e480584e9a3f,OTHER,2,54,49.083333333333336,6.375,,,,False,False,False,False,False
statsbomb:match:3895052,1b4bc4ae-8a39-41ee-9b5a-f3aa510eea5f,RECEIPT,2,57,83.66666666666667,52.75000000000001,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,73b25166-9aad-47fe-9eb8-a0f23c183b8b,RECEIPT,2,58,75.5,25.874999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,d4932484-ed6f-471c-82fa-747bab0d5e2e,CARRY,2,58,75.5,25.874999999999996,87.91666666666667,22.875,,True,True,True,False,True
statsbomb:match:3895052,a876ae63-a1e3-44d7-a4ad-6ab8d6ee416f,PASS,2,58,87.91666666666667,22.875,82.0,20.875,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,41855f08-f7fb-4568-ab8f-4d06c989a4ed,RECEIPT,2,58,87.33333333333333,16.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,ce88987b-b437-4be9-8925-6d5d762939d0,CARRY,2,58,87.33333333333333,16.375,91.25,24.375,,True,True,False,False,True
statsbomb:match:3895052,4212e9f7-4de8-49ad-bfa7-849139744461,PASS,2,58,91.25,24.375,91.91666666666667,36.25,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895052,7304a10d-735b-4ca8-8467-1300064788fc,RECEIPT,2,60,19.25,26.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,a3943648-bc18-46b7-81ef-6ac07d61d6f8,CARRY,2,60,19.25,26.125,61.583333333333336,30.625000000000004,,True,True,True,False,False
statsbomb:match:3895052,3ffa56d3-4146-4acf-a16d-331320c240db,FOUL,2,61,61.583333333333336,30.625000000000004,,,,False,False,False,False,False
statsbomb:match:3895052,2b15b8b8-c9ce-422b-a08a-864f03b36115,RECEIPT,2,62,89.58333333333334,54.50000000000001,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895052,aa973948-ce6b-4cca-914f-7f807e71566d,RECEIPT,2,63,87.33333333333333,56.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895052,f8cd5da5-6a20-41ad-8794-4397b76a11cf,SHOT,2,63,87.33333333333333,56.75,100.0,47.75,GOAL,True,False,False,False,False
statsbomb:match:3895052,71f36c0d-db46-4da1-8c69-8cbbeeaa1720,OTHER,2,69,18.916666666666664,63.87500000000001,,,,False,False,False,False,False
statsbomb:match:3895052,a2126933-eef9-43f0-a4a0-1f204772d1cf,OTHER,2,74,,,,,TACTICAL,False,False,False,False,False
statsbomb:match:3895060,747510a6-98ed-4a69-9400-5617988abdfa,RECEIPT,1,0,76.66666666666667,21.000000000000004,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,f5acbdd4-0316-4e8d-b8d1-48c192aba5ba,CARRY,1,0,76.66666666666667,21.000000000000004,76.5,20.5,,True,False,False,False,False
statsbomb:match:3895060,244fd2c8-b53e-4e9e-8f15-a3d4fc996e95,PASS,1,0,76.5,20.5,70.25,12.375,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,eacb7d73-9ad3-4ec1-80ea-616c89070d06,RECEIPT,1,1,91.75,60.375,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895060,1ad589a2-1a0e-45b1-81c8-40e910942f57,PRESSURE,1,3,80.33333333333333,17.625,,,,False,False,False,False,False
statsbomb:match:3895060,d4d9296e-0ddd-499c-b857-b6d7d6b86b59,RECEIPT,1,3,63.74999999999999,7.625,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895060,c92c7207-490c-4f75-8e99-0485e280b626,RECEIPT,1,4,71.74999999999999,27.999999999999996,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895060,5ea117e0-0da3-4476-931d-cf244d3118e4,PRESSURE,1,5,59.50000000000001,49.25,,,,False,False,False,False,False
statsbomb:match:3895060,99802a02-f8eb-45b7-8163-542209fe37ba,OTHER,1,6,19.166666666666668,39.75,,,,False,False,False,False,False
statsbomb:match:3895060,7f860392-a215-442d-a67e-4d294f09a4e2,RECEIPT,1,6,22.166666666666668,17.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,9ced370b-38a8-4454-a1c2-6311bfe928f1,CARRY,1,6,22.166666666666668,17.5,18.416666666666668,1.3750000000000002,,True,False,False,False,False
statsbomb:match:3895060,e182ad3e-5a33-4704-b958-75a7bac9b3a1,PASS,1,6,18.416666666666668,1.3750000000000002,19.416666666666668,2.125,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895060,32919933-6bb8-4faa-b18e-ad93184393bf,PASS,1,6,18.000000000000004,0.125,6.25,8.875,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,623277a1-75db-403a-92c9-c0afe097a0f3,RECEIPT,1,6,19.916666666666664,1.3750000000000002,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,3a8dfce1-23cb-4ebc-9475-506109bebf1c,CARRY,1,6,19.916666666666664,1.3750000000000002,18.583333333333336,1.625,,True,False,False,False,False
statsbomb:match:3895060,47e31b83-14fc-4b14-b1fe-b65017d691b0,PASS,1,6,18.583333333333336,1.625,30.5,3.4999999999999996,COMPLETE,True,True,True,False,False
statsbomb:match:3895060,f5544cfe-d1ae-4458-9692-70479c5a6bd2,RECEIPT,1,7,74.08333333333333,71.375,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895060,4e0fe5a3-8297-4116-b4d7-bf851fd0018c,RECEIPT,1,7,62.083333333333336,31.874999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,0af34aca-a254-4d7d-8ad5-ca72409977cf,CARRY,1,7,62.083333333333336,31.874999999999996,58.333333333333336,24.874999999999996,,True,False,False,False,False
statsbomb:match:3895060,b3ad3de4-6d68-4620-8f9d-18471494634b,PASS,1,7,58.333333333333336,24.874999999999996,50.74999999999999,34.875,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,aa291908-f334-4120-ab4d-0d58856b1b06,RECEIPT,1,8,73.08333333333333,27.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,9fd12bc1-c51b-440b-9dcb-07af878748e5,CARRY,1,8,73.08333333333333,27.0,71.74999999999999,34.75,,True,False,False,False,False
statsbomb:match:3895060,00fa6196-4063-45d8-956c-06c3ea90ed18,PASS,1,8,71.74999999999999,34.75,89.41666666666667,73.5,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895060,1dbba64f-83de-49a3-a064-d640469697c6,RECEIPT,1,8,89.08333333333334,70.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,22c0ff40-4176-40d2-822f-e4e1bf865c2f,CARRY,1,8,89.08333333333334,70.5,89.08333333333334,72.75,,True,False,False,False,False
statsbomb:match:3895060,bd9d976c-88bf-43b4-bb61-670fec26ee77,PASS,1,8,89.08333333333334,72.75,87.66666666666667,60.62499999999999,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,ae3dc312-e545-4a15-b0bb-235550514b38,RECEIPT,1,9,84.83333333333333,78.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,a9be64a4-16aa-46ad-a2e1-7285994613dc,CARRY,1,9,84.83333333333333,78.875,85.16666666666667,79.25,,True,True,False,False,False
statsbomb:match:3895060,29a763c8-e688-484b-9faf-cd734436e0a7,PASS,1,9,85.16666666666667,79.25,95.41666666666667,86.37499999999999,PASS_OFFSIDE,True,True,False,False,False
statsbomb:match:3895060,25065f98-c6a6-41ab-8dec-6aa9e7d300f2,RECEIPT,1,10,67.33333333333333,5.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,630add12-6930-4817-97ae-23c92facca39,CARRY,1,10,67.33333333333333,5.0,67.08333333333333,5.500000000000001,,True,False,False,False,False
statsbomb:match:3895060,40f7698c-ad94-4928-b3ff-0ee00596fdbe,PASS,1,10,67.08333333333333,5.500000000000001,87.25,42.875,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895060,c137f9ff-dfef-4c5a-94f8-9d63681540e0,RECEIPT,1,12,32.5,34.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,98a1894a-e3b6-412d-8eb0-9407badd3f8c,CARRY,1,12,32.5,34.25,34.833333333333336,22.749999999999996,,True,True,False,False,False
statsbomb:match:3895060,9f32617a-1b5a-4273-87eb-9d18ad1e57d0,PASS,1,12,34.833333333333336,22.749999999999996,59.91666666666667,4.75,COMPLETE,True,True,True,False,False
statsbomb:match:3895060,5a6581a2-15ca-436b-8fde-d181a4f9b4cd,PASS,1,12,90.91666666666666,0.125,94.91666666666667,6.0,COMPLETE,True,True,False,False,False
statsbomb:match:3895060,7e89896f-6d62-412c-b35d-72dd31ad4fda,RECEIPT,1,12,89.08333333333334,2.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,cb8eb484-3dd7-4583-8021-1acea820484b,CARRY,1,12,89.08333333333334,2.0,87.25,8.0,,True,False,False,False,False
statsbomb:match:3895060,5850abd6-86e1-4923-b9d4-37f07eb772af,OTHER,1,12,87.25,8.0,,,,False,False,False,False,False
statsbomb:match:3895060,ff236587-0c36-4acd-b4f2-af5fe2706b13,RECEIPT,1,14,83.75,8.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,08cac387-f727-43ee-bd7c-c3c5b0f9d796,CARRY,1,14,83.75,8.875,79.41666666666667,12.375,,True,False,False,False,False
statsbomb:match:3895060,6f715bca-a86d-4d62-8b3c-f6eaa10b754b,PASS,1,14,79.41666666666667,12.375,76.66666666666667,27.999999999999996,COMPLETE,True,False,False,False,False
statsbomb:match:3895060,bbcd17ff-d0b6-4978-b973-cd800dcae1fe,RECEIPT,1,14,80.58333333333334,32.5,,,COMPLETE,True,False,False,False,False
