player_id,player_name,match_count,appearances,lineup_rows,season_known_minutes,represented_minutes,unknown_minutes_appearances,nominal_positions,PC1,PC2,avg_touch_x_mean,avg_touch_x_median,avg_touch_x_std,avg_touch_x_z,avg_touch_x_z_median,avg_touch_x_z_std,avg_touch_y_mean,avg_touch_y_median,avg_touch_y_std,avg_touch_y_z,avg_touch_y_z_median,avg_touch_y_z_std,halfspace_share_mean,halfspace_share_median,halfspace_share_std,halfspace_share_z,halfspace_share_z_median,halfspace_share_z_std,passes_p90_mean,passes_p90_median,passes_p90_std,passes_p90_z,passes_p90_z_median,passes_p90_z_std,forward_pass_rate_mean,forward_pass_rate_median,forward_pass_rate_std,forward_pass_rate_z,forward_pass_rate_z_median,forward_pass_rate_z_std,progressive_passes_p90_mean,progressive_passes_p90_median,progressive_passes_p90_std,progressive_passes_p90_z,progressive_passes_p90_z_median,progressive_passes_p90_z_std,progressive_carries_p90_mean,progressive_carries_p90_median,progressive_carries_p90_std,progressive_carries_p90_z,progressive_carries_p90_z_median,progressive_carries_p90_z_std,final_third_entries_p90_mean,final_third_entries_p90_median,final_third_entries_p90_std,final_third_entries_p90_z,final_third_entries_p90_z_median,final_third_entries_p90_z_std,penalty_area_entries_p90_mean,penalty_area_entries_p90_median,penalty_area_entries_p90_std,penalty_area_entries_p90_z,penalty_area_entries_p90_z_median,penalty_area_entries_p90_z_std,shot_assists_p90_mean,shot_assists_p90_median,shot_assists_p90_std,shot_assists_p90_z,shot_assists_p90_z_median,shot_assists_p90_z_std,xg_p90_mean,xg_p90_median,xg_p90_std,xg_p90_z,xg_p90_z_median,xg_p90_z_std,pressures_p90_mean,pressures_p90_median,pressures_p90_std,pressures_p90_z,pressures_p90_z_median,pressures_p90_z_std,recoveries_p90_mean,recoveries_p90_median,recoveries_p90_std,recoveries_p90_z,recoveries_p90_z_median,recoveries_p90_z_std,tackles_p90_mean,tackles_p90_median,tackles_p90_std,tackles_p90_z,tackles_p90_z_median,tackles_p90_z_std,interceptions_p90_mean,interceptions_p90_median,interceptions_p90_std,interceptions_p90_z,interceptions_p90_z_median,interceptions_p90_z_std
statsbomb:player:28239,Adam Hložek,5,23,30,544.0333333333333,368.0394,0,Left Attacking Midfield | Right Attacking Midfield,-1.5278370775589294,-1.5683599599102551,62.99861819505551,59.631147540983605,4.508800985429476,0.6201889982793061,0.4249157533849395,0.2614568290129285,38.975299205158,40.0110294117647,12.829350271694958,-0.5652336409293166,-0.5141729674089465,0.6324767410691541,0.41088863578325363,0.4166666666666667,0.14635267286565296,-0.015657838693940267,0.025891241683705785,1.0524033344706505,23.47574743356282,24.55496795416192,6.662938116076218,-1.2513908515518666,-1.2145286442476206,0.22758148256282384,0.3641224793122218,0.3793103448275862,0.13273508355319405,-0.9800611532858503,-0.9078416022375879,0.6311662512989561,1.7117732503639556,0.9567709617886939,2.341577874819874,-1.0628923768626246,-1.1687304158968275,0.32824802555827876,1.222695178831397,1.4444098796565836,0.9694583517219837,-0.840497829152251,-0.767608058097399,0.3187140818413537,1.4672342145976762,1.4444098796565836,1.6650655298188162,-0.8326932803747814,-0.8370226627813738,0.3158341931638239,1.222695178831397,1.4444098796565836,0.870168867069247,-0.3739233171319702,-0.2816517088764858,0.36214053700317883,0.7336171072988381,0.0,0.8357983645795605,-0.21045761802050278,-0.6796932713510393,0.5345927565676672,0.3686357067748724,0.13644891932730088,0.40882205993136683,0.525331642167777,-0.15511135490333752,1.198087586233992,12.716029859846527,11.832124856406011,2.9502310128574067,0.08909599976718435,-0.018447551036410385,0.35895069897624254,3.6680855364941904,5.378238571093641,2.354923249418761,-0.24290688420909026,0.4344683724890811,0.932762570545707,1.222695178831397,1.4444098796565836,0.9694583517219837,0.04683821452696983,0.2222985158171961,0.7672087319802205,0.0,0.0,0.0,-0.6665071328213946,-0.6665071328213947,0.0
statsbomb:player:10336,Alejandro Grimaldo García,30,33,33,2897.0260833333327,2868.1396333333328,1,Left Wing Back,-1.068249528772459,0.1465282683341753,59.66488839992499,57.684267600066576,6.9950345580976405,0.42687232188629837,0.3120198732017165,0.4056288047102289,19.36750265388255,19.30457750280729,4.34701019341264,-1.5318823799273262,-1.5349845397125466,0.21430413717753943,0.2533892981220462,0.2456896551724138,0.07423239176629033,-1.1482154127105721,-1.203582559451137,0.5337956259417924,65.08051345570821,62.85101268799114,14.59896817596006,0.16967507582840988,0.09352352207650334,0.4986471078511316,0.42324791112324495,0.4154829545454546,0.08198326739880549,-0.698914856816009,-0.7358378646863354,0.3898371867344849,6.181707401530627,4.824507813503396,3.399572544216461,-0.43628624290739665,-0.6265417496104215,0.476560266212384,3.2320602150134747,3.6179376408574764,1.8088344412518145,-0.17990943827051112,-0.05305038417837084,0.5946629962211271,4.393091554387247,4.125094213258085,2.5359947557530864,-0.27770864122640804,-0.32854311139575265,0.4810344357066358,3.7027485958406796,3.61779666878907,1.9139525731812468,0.6582072384660828,0.622852564624969,0.7965348323537699,1.945511974085781,1.8637569359053499,1.3693033904970078,0.5646937162749905,0.5124016167969578,0.8758328624769242,0.1269080277284036,0.11507066585086628,0.09052461175155208,-0.18307174380251295,-0.21776213287207016,0.265290022770283,9.727559870428905,9.224312148128922,4.490154012101091,-0.27450718482954267,-0.33573666851760897,0.5463110902605668,4.738263033660531,4.619479722638036,2.1437088376522624,0.18098018448557965,0.13393125133898198,0.8491025626434344,1.1924105647622527,0.9226119870820123,1.1107576610561947,0.02287161470632923,-0.1906412446181157,0.879030001817575,0.8786183108774495,0.44100518475095535,1.0674450172937056,0.2245847117738772,-0.2192411030896057,1.0825992785358116
statsbomb:player:33401,Amine Adli,13,23,27,1001.6694333333334,810.5336333333332,0,Center Forward | Left Attacking Midfield | Left Back | Left Center Forward | Left Wing | Right Attacking Midfield,-2.0847363568153154,-0.24697453608595063,65.65582289580408,67.01262626262626,6.384347950315032,0.7742752658571131,0.8529537231742095,0.370216245028069,33.509510939495826,29.75,10.853125340024603,-0.8346926451991654,-1.0200335375023581,0.5350504273484871,0.32954481468403346,0.2962962962962963,0.0994285870490151,-0.6005908425618459,-0.8396766818043162,0.7149782405965625,41.084044671969,38.54269197931338,15.747289102023291,-0.6499561209403732,-0.7367593905241203,0.537869531091239,0.39073227077904016,0.4166666666666667,0.11902458121404826,-0.8535294038917425,-0.7302092160867119,0.5659716837952089,3.220100798613786,3.175631847823722,2.5975082467138004,-0.8514513887441952,-0.8576851533575586,0.36412496143043716,3.6642526329053426,2.881246235038195,3.2409329997609118,-0.037824108454606306,-0.2952412163983003,1.0654722644798686,3.3311387571866753,2.863498611998589,1.8900214828618984,-0.4791427583079171,-0.5678460227149126,0.35850445487688226,3.109062840040897,2.863498611998589,3.471115325170168,0.41113142760584176,0.30893429693679486,1.4445834773321706,1.5545314200204485,1.297953991857502,3.058945480585554,0.314615011864887,0.15050313942341453,1.9565605365584253,0.23758964437790764,0.12863281292867906,0.22209181088821434,0.14129008479925634,-0.17801711505347464,0.6508588153830728,24.20627496888984,24.679289209049347,10.063768566064843,1.4870989003281085,1.5446499162963552,1.224445389320674,3.220100798613786,2.881246235038195,1.9763720455414397,-0.42034935320408096,-0.5545664041588939,0.7828220601282515,1.5545314200204485,0.9019363069282572,1.5721996789874366,0.309446362030705,-0.2070035383932072,1.2442054060323062,0.666227751437335,0.0,1.1174475533876624,0.00917889443198091,-0.6665071328213947,1.1333116886583687
statsbomb:player:30606,Edmond Fayçal Tapsoba,23,28,30,2262.9406333333336,2201.5358,0,Left Center Back | Right Center Back,2.430649055200849,1.0709573550894929,41.57401207099753,39.84388185654008,7.273269416014053,-0.6221833304504776,-0.7225103045425533,0.4217631171154056,37.6792459792187,30.437962962962963,16.40913427043373,-0.629128031777993,-0.9861175118598836,0.8089572384680825,0.5423544340128449,0.5427509293680297,0.05291230957186756,0.9296958860902539,0.9325470334299518,0.3804856442840224,76.85543882593232,79.41383935808705,17.206882822555453,0.5718632585996932,0.6592488197371227,0.5877238891944049,0.7800725986115905,0.7857142857142857,0.0600954944268063,0.9978159120517767,1.024642598744468,0.2857590240798994,19.663545784719922,19.834873012568263,5.711871170051118,1.453630329061463,1.477647392457195,0.8007038561366501,6.908813383820513,6.499662034769065,3.593014277199924,1.0288407966128903,0.8943303286640006,1.1812206727257608,9.484288195540586,8.44538550168606,5.759203733979337,0.6880034911795802,0.4909415808744814,1.0924215485893671,0.40880552566985284,0.0,0.6000834075208045,-0.7126419810735489,-0.882775685229809,0.2497383389251823,0.2452833154019117,0.0,0.40791149548999733,-0.522805331295394,-0.6796932713510393,0.2609080611438302,0.03602599766036056,0.0,0.06078000530165241,-0.4494092111459982,-0.5549864409701886,0.17812094057588526,8.053468855696101,7.238901858588052,3.188777478020237,-0.4781916208175493,-0.5772989082471269,0.3879743313749737,5.355352386275072,4.825934572392034,2.4697370800295246,0.4254033736248414,0.2157060422608085,0.9782392304755488,1.2264165770095585,0.9372399809913846,0.9292473893237319,0.04978324994018741,-0.17906496118243256,0.7353866310942258,1.1855360244425732,0.9342804630363181,0.8057383993523738,0.5358596626072847,0.2810370861750605,0.8171772744220605
statsbomb:player:28268,Exequiel Alejandro Palacios,21,24,27,1859.9639833333333,1835.4895333333332,1,Left Defensive Midfield | Right Defensive Midfield,0.7850548693393312,1.2487391697869152,52.070653514539906,51.03930817610063,5.193361744161561,-0.01350297485637121,-0.0733087375584726,0.3011532107834197,47.8119833319029,46.354468599033815,5.9754295647724325,-0.1295921579251468,-0.20144647235127636,0.2945839140391818,0.5242629207141155,0.5172413793103449,0.06659169349992233,0.7996021300392058,0.7491111247042015,0.47885234287246803,91.79022649834053,89.69092445148654,26.05819207915883,1.0819807264547345,1.0102762825822238,0.8900520885783295,0.584081995319945,0.5818181818181818,0.04211764097515105,0.065864456129165,0.05509983653275439,0.20027285067544384,12.20927692205491,11.795683778313544,4.771606110318951,0.40867296827389127,0.3506944853554072,0.6688952356856803,1.9122963853820942,1.8038726138565144,1.2918217824753775,-0.6137881257471436,-0.6494329605460518,0.42469260548737053,8.286617669989075,7.64911931546048,4.366008348273195,0.4608260634210371,0.3399036283336244,0.8281564294790444,1.323897497572219,1.0843811165872357,1.2174756524286283,-0.3318056737161531,-0.4314858554756979,0.5066801436412605,1.1277645349689274,0.9868936863293659,1.1637824588386532,0.0416466798363168,-0.04845703235763194,0.7443777100815687,0.12087848406145457,0.0,0.32830830556790525,-0.20074183092853592,-0.5549864409701886,0.9621352268134892,15.641603767612514,15.475632958445397,3.6551808140820654,0.44504670143178454,0.4248532529524778,0.4447210073995391,6.276254803305335,5.607186474773977,2.8713636383539143,0.7901640111288091,0.5251524468896502,1.1373196680373874,2.647794995144438,3.2531433497617073,1.2818248089607986,1.1746319161096435,1.6536917361909236,1.0144089063308468,1.5200304601755108,1.0843811165872357,1.332426905115048,0.8751028357281012,0.43326868275317815,1.3513430507515851
statsbomb:player:40724,Florian Wirtz,29,32,32,2432.0319999999997,2377.9509500000004,1,Center Attacking Midfield | Center Forward | Left Attacking Midfield | Left Wing | Right Attacking Midfield | Right Wing,-1.4830873747912456,1.4991554701770349,65.16360132003894,63.9110824742268,5.565733663950065,0.7457322689967092,0.6731010735273933,0.32274635310129585,42.35314253981478,39.474184782608695,7.676225792483919,-0.39870865728619426,-0.5406389796635336,0.3784318122214452,0.438078874397432,0.4393939393939394,0.06512439392883285,0.17986368627938165,0.18932015031431113,0.4683011795008264,65.93071232188368,67.61888527011908,15.624562035393716,0.19871474497535838,0.25637652956478474,0.5336776254652876,0.4777709714060887,0.47058823529411764,0.08411585587141236,-0.4396532159079483,-0.47380771752504053,0.39997782051258657,7.0018265094997005,7.540056550424128,3.372803287790795,-0.32131997131406986,-0.24586958799372646,0.47280768738001705,5.790699761910563,5.182664945510036,3.135741707012816,0.6612555818706954,0.4613612203517551,1.0308901225793274,8.137257835364517,7.552034303018035,3.8943604510135894,0.43249508063691683,0.32148827709132466,0.7386929636750222,4.806659279494389,4.310816237088506,2.5578261111107374,1.1176247411036342,0.9112683975919016,1.064497428594721,2.1951672300053118,1.8880085757545086,1.916165969307014,0.7243780338206058,0.5279134334595447,1.2256167168839707,0.3069731547616657,0.2464519427661456,0.332292494591187,0.3446243238911326,0.16726179896319363,0.9738112293530904,22.89786507160713,21.362066786942705,8.7134636448375,1.327906401459289,1.1410478587335515,1.0601555783895047,5.601461207599761,5.546932700298199,2.6933445611027573,0.5228847233331392,0.5012865032420261,1.0668080145709962,1.2868221693134585,0.9874758799873019,1.2236643437127916,0.0975869516605061,-0.139309338571017,0.9683819504383678,0.6055633737945687,0.0,1.0659543524676836,-0.0523467208501898,-0.6665071328213947,1.0810874510982902
statsbomb:player:3500,Granit Xhaka,29,33,33,2768.0419333333334,2743.6069166666666,3,Left Defensive Midfield | Right Defensive Midfield,1.4603146154138873,1.8151656473489757,52.74553641631802,51.802696078431374,4.9339195801667035,0.02563220632021444,-0.029041319037400967,0.28610865110346156,48.07456371443265,48.238122171945705,5.543616605275528,-0.11664715439075003,-0.10858385282119302,0.2732958793694459,0.5409523968257787,0.5509554140127388,0.053127067445400425,0.919614016167216,0.9915444321698522,0.38202994065923995,100.34600741365921,101.28561838862255,27.00693764855075,1.374214763642161,1.4063084218735824,0.9224577509896555,0.586449763289906,0.5930232558139535,0.06303768299974573,0.07712338778115033,0.10838088597439983,0.2997493729950948,17.615497215147105,16.71341666083474,6.3232077420841435,1.1665299483997915,1.0400741238757705,0.8864024890453862,4.297262821572199,4.47951146116189,2.294133240422523,0.17028102645792034,0.2301961406353281,0.7542073035363112,12.662163733792891,10.750827506788534,6.541309778047351,1.2907916329220768,0.9282441389586431,1.2407735665568822,1.9682119793460453,1.115231501407257,1.7396791801549631,-0.06365956867981876,-0.4186467671696483,0.7240070018092626,1.1481236546185263,1.0007548285957168,1.0877826783672933,0.05466876549240098,-0.039591178382106754,0.6957667844534002,0.04457962212334657,0.0344291107846721,0.053419506223993045,-0.42434209199853484,-0.4540890230492588,0.15655037617211776,8.955364506024505,7.986712476871811,4.560790188800326,-0.36845917184045585,-0.486313780992692,0.55490530030334,5.6094041411362285,4.932092394530857,2.6629339787949187,0.5260308433202675,0.25775414004326574,1.0547626738439668,1.1481236546185263,0.9285231478241521,1.073239369521712,-0.012176104583868835,-0.1859632776590886,0.8493388234156283,0.4920529948365113,0.0,0.8139086019457129,-0.16746857947094881,-0.6665071328213947,0.8254634674247364
statsbomb:player:32712,Jeremie Frimpong,26,31,33,2267.665766666667,2197.185466666667,2,Right Attacking Midfield | Right Wing | Right Wing Back,-2.3816170626923254,0.08606622066474508,67.61059894395244,66.14080459770113,4.278216081429565,0.8876290263426436,0.8023984361449727,0.24808564718146325,84.2001927797918,83.97715263340262,2.865104769154754,1.6643175598350164,1.6533218584215905,0.14124738110975915,0.24859022906640857,0.2384453781512605,0.08412861685919587,-1.182724903911625,-1.2556752280960706,0.6049581136676324,40.14226442786714,36.21755534663019,13.04637649197889,-0.682123873434418,-0.8161775140018739,0.44561628104476964,0.35729046471969783,0.35571587125416204,0.09466870612602696,-1.0125479452006267,-1.0200352667764916,0.45015749236290825,2.1709591986499577,1.802794618498341,1.5842757976517785,-0.9985225848049589,-1.0501327822768483,0.22208759662070487,6.8815310447772235,6.258316552800528,2.109236352067309,1.0198715968290923,0.8149868441754374,0.693421564878448,3.809418971215963,3.641034551276257,1.616224917160884,-0.38842125648174036,-0.42036087474937867,0.3065699718967346,5.079225294954617,4.364005694917469,2.5232859316378886,1.2310592788618422,0.9334043984878699,1.050122748442566,1.433652300995255,1.0386041574953575,1.2529762526642299,0.23729839557352078,-0.01538201750288714,0.801427781164119,0.3027937741993681,0.21079975822535976,0.31726393190137486,0.33237629605555796,0.0627800600677684,0.9297687566924272,12.943832203271445,12.054626174751952,4.937942684630433,0.11681240910748328,0.008623889605133325,0.6007929448331598,4.300956902985765,3.981549321195261,2.321332541646769,0.007767409647050094,-0.11874687786369326,0.9194576125452345,0.9011528749113031,0.9609299435128364,0.9112415082413877,-0.2076235298381747,-0.16031722841551305,0.7211371595528908,0.45057643745565157,0.0,0.6140001751984178,-0.2095339696027134,-0.6665071328213947,0.6227169886238493
statsbomb:player:8804,Jonas Hofmann,27,32,33,2335.0052833333334,2250.9812666666667,0,Center Forward | Left Attacking Midfield | Right Attacking Midfield | Right Center Back | Right Wing,-1.9046978463021242,0.15891559792154225,64.74069679097849,65.97184684684684,6.001248133612915,0.7212088363811048,0.7926008961962644,0.348001012287911,64.18655192972935,64.31410256410257,9.544488930591578,0.6776610204385232,0.6839491650320708,0.4705356955846556,0.37297241388865154,0.3612565445026178,0.09121096888868144,-0.28830853629369046,-0.37255585318009177,0.6558864004271621,58.81434997282222,55.426508982430306,13.904832794348682,-0.044354043243766586,-0.16007024259135152,0.474937993869527,0.3829566685492896,0.3787878787878788,0.06839124992746898,-0.8905030327136715,-0.9103259712746631,0.3252060245328551,4.917855232261817,4.583941129972048,2.202118323779559,-0.6134560836464951,-0.6602649666485663,0.3086982498422997,2.598866586154619,2.750364677983229,1.9203262525889506,-0.3880748800257834,-0.3382691558787812,0.6313164638198414,4.677959855078314,4.569227605919351,2.0454202562142827,-0.223674041208892,-0.24429867223332133,0.3879809201098986,3.478482969160798,3.304081335876796,2.550982422207895,0.5648740044804273,0.49229280384012236,1.0616492720263238,2.7188142747463706,2.7415365635516102,2.4057324272679965,1.059312784808609,1.0738463990422646,1.5387528671516075,0.22741263677775608,0.13918341179606628,0.3833184876584593,0.11146550421571978,-0.1470976936981957,1.1233472130018787,20.910880377828704,18.119356225984163,9.107408942825025,1.0861526060519,0.7465115606060494,1.1080863809113277,3.518465532024715,3.0884191526216673,1.6493004619722427,-0.3021699366285075,-0.47250719343926245,0.653272134831213,0.7996512572783443,0.0,1.2000086060494013,-0.28794975243433185,-0.9207767594255964,0.9496613024966075,0.35984306577525493,0.0,0.6113345416789792,-0.3015554612289109,-0.6665071328213947,0.6200135117437927
statsbomb:player:8221,Jonathan Tah,30,31,33,2848.6074333333336,2824.975583333334,0,Center Back,1.8987216589118778,-0.5682829607032965,41.67493364976863,40.70590538847118,4.981964762364991,-0.6163310792533772,-0.6725231926869693,0.2888947002166309,56.530177400293354,59.67365868937736,7.602449490742301,0.3002078596602744,0.4551789812858316,0.37479469935871346,0.5207697944643007,0.515448482373758,0.08489316914406368,0.7744835063676975,0.7362186323603255,0.6104559112699398,68.9103301099328,71.04080011313494,19.97736897487164,0.3004875397786991,0.373256566510992,0.6823535157915069,0.7962962402489383,0.8125,0.07695175758993378,1.0749606638427296,1.1520108756273764,0.36591194331406857,13.412505305724322,12.265100689811785,5.558091873600057,0.5773444207514419,0.4164984784747117,0.7791467040237035,2.9947161490215826,2.7468538178936335,1.813633762303736,-0.2579374380693021,-0.3394233679683891,0.5962407960304825,5.607128108806367,4.643570279503937,4.821986399860565,-0.04742686025765793,-0.23019715015581843,0.9146475960093974,0.06371736487279962,0.0,0.23195964289630816,-0.8562582567113889,-0.882775685229809,0.09653527357793858,0.12743472974559925,0.0,0.30685292348068466,-0.5981835599849187,-0.6796932713510393,0.19626904906293513,0.05753240551843118,0.0362294783752192,0.06009150496821583,-0.38638286593467247,-0.44881289371990063,0.17610323218033827,6.84961672382596,7.471272651609601,2.356596418464392,-0.6246627148829249,-0.5490266616965208,0.2867239643018382,3.6637484801859785,3.519052303167257,1.7667444046138092,-0.24462475072199982,-0.3019375221923366,0.6997905569752928,0.7327496960371958,0.8889563308671442,0.753135541199684,-0.3408942258881414,-0.2172756155353472,0.5960154580614194,0.6053149662915964,0.0,0.7438735527979174,-0.0525986549349846,-0.6665071328213947,0.7544341474585897
