player_id,player_name,statsbomb:player:28239,statsbomb:player:10336,statsbomb:player:33401,statsbomb:player:30606,statsbomb:player:28268,statsbomb:player:40724,statsbomb:player:3500,statsbomb:player:32712,statsbomb:player:8804,statsbomb:player:8221,statsbomb:player:49337,statsbomb:player:8667,statsbomb:player:41411,statsbomb:player:27133,statsbomb:player:7044,statsbomb:player:38004,statsbomb:player:9195,statsbomb:player:32289
statsbomb:player:28239,Adam Hložek,1.0,-0.23202310243546867,0.33899705077080466,-0.7670998930681306,-0.8042706980171693,-0.20277937488148012,-0.9645707719179445,0.40940095898217027,0.2534728615420858,-0.33649103365001215,-0.9092787848489444,0.21193362602489407,0.6781066717573152,-0.8642390726477194,0.980189907952636,-0.7061591341325739,-0.6336966921224674,0.7883496216395944
statsbomb:player:10336,Alejandro Grimaldo García,-0.23202310243546867,1.0,0.6877757643343954,-0.30320615710425564,0.5974618827634748,0.4240001801980972,0.3136671001096563,0.3517539672679527,0.7003971213646055,-0.5153947659366732,0.442683320949459,-0.8243800311745243,0.4470400375789477,-0.10828633923869767,-0.22410374919347212,0.20792205042587145,0.07133983005039085,-0.33656386548121425
statsbomb:player:33401,Amine Adli,0.33899705077080466,0.6877757643343954,1.0,-0.8544669505109732,-0.13945056439684117,0.6829724764366882,-0.26097229902920194,0.9050338249471795,0.9946519655158014,-0.9596441920092746,-0.05449850232124723,-0.8181915242070711,0.9196371577690178,-0.7214279321416656,0.4366917493956996,-0.5648520327235309,-0.6717526964623748,0.4435341171767654
statsbomb:player:30606,Edmond Fayçal Tapsoba,-0.7670998930681306,-0.30320615710425564,-0.8544669505109732,0.9999999999999999,0.5767459838077953,-0.36046032903965636,0.722030931539218,-0.8496997493120644,-0.8074942747612972,0.8329937729750803,0.5574205461483238,0.4122501333227604,-0.9871044695131245,0.9744460899482826,-0.8330766866720114,0.8058437372502004,0.8317091946755685,-0.7498110973308033
statsbomb:player:28268,Exequiel Alejandro Palacios,-0.8042706980171693,0.5974618827634748,-0.13945056439684117,0.5767459838077953,1.0,0.025770575722284913,0.8581123217113481,-0.43277128064311754,-0.09517558699546541,0.27245960835263594,0.8309597484273544,-0.3469938554815837,-0.44183161072798577,0.7233623394639365,-0.8649341035373209,0.8715313567375037,0.7768773544712271,-0.9115313486015261
statsbomb:player:40724,Florian Wirtz,-0.20277937488148012,0.4240001801980972,0.6829724764366882,-0.36046032903965636,0.025770575722284913,1.0,0.2776469399247141,0.790085405564659,0.7486319804579881,-0.8087972504366935,0.4621994786812819,-0.8518223925075685,0.42987754101665615,-0.20716215510471586,-0.02742316225451763,-0.4318003067505098,-0.5680962280188472,0.3117716380864149
statsbomb:player:3500,Granit Xhaka,-0.9645707719179445,0.3136671001096563,-0.26097229902920194,0.722030931539218,0.8581123217113481,0.2776469399247141,1.0,-0.35012806607122837,-0.17847448194415633,0.25193357520403836,0.9753946435749042,-0.33177018191189167,-0.6140289751667394,0.8529966039387541,-0.949669059868904,0.7131134388231977,0.616162312403691,-0.7565451317441991
statsbomb:player:32712,Jeremie Frimpong,0.40940095898217027,0.3517539672679527,0.9050338249471795,-0.8496997493120644,-0.43277128064311754,0.790085405564659,-0.35012806607122837,1.0,0.9120475330075959,-0.9816392816252193,-0.1454917683241965,-0.6929482389384977,0.8667853684136773,-0.7632757431003309,0.5581195984798616,-0.817120646411916,-0.9001776091136391,0.7159010675712927
statsbomb:player:8804,Jonas Hofmann,0.2534728615420858,0.7003971213646055,0.9946519655158014,-0.8074942747612972,-0.09517558699546541,0.7486319804579881,-0.17847448194415633,0.9120475330075959,1.0,-0.967668476340536,0.030723775761290848,-0.8610896681713016,0.8790847375547165,-0.664011637167531,0.36414484244819634,-0.5446687242971457,-0.661090918102401,0.41147529421247736
statsbomb:player:8221,Jonathan Tah,-0.33649103365001215,-0.5153947659366732,-0.9596441920092746,0.8329937729750803,0.27245960835263594,-0.8087972504366935,0.25193357520403836,-0.9816392816252193,-0.967668476340536,1.0,0.03659357468761961,0.8022321207851442,-0.8785308025491511,0.7121185955321074,-0.47154845122281525,0.7008463805426214,0.8061207713384855,-0.5951643299371029
